year,age,industry,job_title,annual_salary,currency,country,state,total_experience_years,field_experience_years,education_level,gender
2021,45-54,insurance,Other,148900.0,USD,United States,Connecticut,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,35-44,government or public administration,Other,56000.0,USD,United States,Washington,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,education,Other,42000.0,USD,United States,New York,11 - 20 years,11 - 20 years,High School,Woman
2021,35-44,computing or tech,Other,201000.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Man
2021,45-54,engineering or manufacturing,Other,152500.0,USD,United States,Ohio,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,sales,Other,171119.99999999997,USD,United Kingdom,,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,pharmaceuticals/biotech,research associate,61000.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,education,Other,42900.0,USD,United States,North Carolina,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,nonprofits,Other,65000.0,USD,United States,District of Columbia,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",Other,245000.0,USD,United States,Georgia,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,160000.0,USD,United States,Maryland,21 - 30 years,11 - 20 years,College degree,Woman
2021,45-54,pharmaceuticals/biotech,Other,111304.0,USD,United States,Maryland,21 - 30 years,11 - 20 years,College degree,Woman
2021,45-54,business or consulting,Other,45000.0,USD,United States,Colorado,31 - 40 years,21 - 30 years,College degree,Woman
2021,35-44,computing or tech,senior software engineer,126750.0,USD,Canada,,11 - 20 years,11 - 20 years,Master's degree,Man
2021,35-44,hospitality & events,Other,87500.0,USD,United States,Wisconsin,21 - 30 years,11 - 20 years,College degree,Man
2021,35-44,pharmaceuticals/biotech,Other,150000.0,USD,United States,New York,2 - 4 years,8 - 10 years,PhD,Woman
2021,25-34,engineering or manufacturing,Other,68000.0,USD,United States,Pennsylvania,8 - 10 years,5-7 years,College degree,Woman
2021,45-54,Other,Other,90200.0,USD,United States,Wisconsin,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,government or public administration,Other,66000.0,USD,Canada,,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,social work,Other,48700.0,USD,United States,New York,11 - 20 years,2 - 4 years,Master's degree,Woman
2021,25-34,education,Other,50000.0,USD,United States,Louisiana,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,computing or tech,Other,80000.0,USD,Poland,,21 - 30 years,21 - 30 years,Master's degree,Man
2021,35-44,"accounting, banking & finance",Other,50500.0,USD,United States,Pennsylvania,11 - 20 years,2 - 4 years,Master's degree,Woman
2021,45-54,nonprofits,executive director,93000.0,USD,United States,Alabama,31 - 40 years,21 - 30 years,Master's degree,Woman
2021,25-34,Other,Other,71000.0,USD,United States,New Jersey,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,nonprofits,Other,44000.0,USD,United States,Illinois,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,insurance,Other,98220.0,USD,United States,Kansas,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,property or construction,Other,84000.0,USD,United States,Virginia,11 - 20 years,8 - 10 years,College degree,Woman
2021,18-24,business or consulting,Other,92000.0,USD,United States,California,1 year or less,1 year or less,College degree,Woman
2021,25-34,government or public administration,Other,97000.0,USD,United States,Maine,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,entertainment,Other,136000.0,USD,United States,New Jersey,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,transport or logistics,Other,54500.0,USD,United States,Texas,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,art & design,Other,46200.0,USD,United States,New York,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,recruitment or hr,Other,105000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,53000.0,USD,United States,Michigan,5-7 years,5-7 years,College degree,Woman
2021,25-34,healthcare,registered nurse,50336.0,USD,United States,Alabama,5-7 years,1 year or less,College degree,Non-binary
2021,25-34,"marketing, advertising & pr",Other,99000.0,USD,United States,Indiana,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,healthcare,Other,42248.7,USD,United Kingdom,,11 - 20 years,11 - 20 years,Some college,Woman
2021,25-34,Other,Other,50000.0,USD,United States,Wisconsin,5-7 years,5-7 years,College degree,Woman
2021,45-54,computing or tech,Other,328312.0,USD,United States,California,21 - 30 years,21 - 30 years,College degree,Woman
2021,25-34,education,Other,57000.0,USD,United States,North Carolina,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,nonprofits,Other,105000.0,USD,United States,California,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,healthcare,Other,93000.0,USD,United States,Indiana,8 - 10 years,8 - 10 years,Master's degree,Man
2021,25-34,computing or tech,Other,71500.0,USD,United States,New Hampshire,8 - 10 years,5-7 years,Master's degree,Man
2021,35-44,"marketing, advertising & pr",Other,180000.0,USD,United States,Missouri,11 - 20 years,5-7 years,Master's degree,Man
2021,25-34,computing or tech,software engineer,75900.0,USD,United Kingdom,,5-7 years,2 - 4 years,College degree,Man
2021,45-54,computing or tech,data scientist,218000.0,USD,United States,Washington,21 - 30 years,21 - 30 years,"Professional degree (MD, JD, etc.)",Man
2021,25-34,computing or tech,data scientist,110000.0,USD,United States,District of Columbia,5-7 years,2 - 4 years,Master's degree,Man
2021,25-34,engineering or manufacturing,Other,84000.0,USD,United States,Ohio,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,106000.0,USD,United States,Massachusetts,2 - 4 years,2 - 4 years,College degree,Woman
2021,35-44,nonprofits,Other,103000.0,USD,United States,District of Columbia,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,computing or tech,product manager,78110.0,USD,Australia,,8 - 10 years,5-7 years,PhD,Man
2021,25-34,entertainment,Other,50000.0,USD,United States,District of Columbia,2 - 4 years,1 year or less,College degree,Woman
2021,25-34,computing or tech,Other,131000.0,USD,United States,,5-7 years,5-7 years,None,Woman
2021,25-34,computing or tech,data scientist,90520.0,USD,Australia,,5-7 years,5-7 years,PhD,Man
2021,25-34,nonprofits,Other,106500.0,USD,United States,Massachusetts,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,"accounting, banking & finance",accountant,115000.0,USD,United States,California,5-7 years,5-7 years,College degree,Woman
2021,35-44,media & digital,engineering manager,230000.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,engineering or manufacturing,Other,120000.0,USD,United States,Michigan,5-7 years,5-7 years,PhD,Man
2021,25-34,"accounting, banking & finance",human resources manager,89100.0,USD,United States,Missouri,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,data scientist,135000.0,USD,United States,New York,5-7 years,2 - 4 years,Master's degree,Man
2021,25-34,"accounting, banking & finance",Other,155000.0,USD,United States,New York,5-7 years,5-7 years,College degree,Man
2021,35-44,Other,Other,240000.0,USD,United States,New York,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Man
2021,25-34,computing or tech,Other,107800.00000000001,USD,Switzerland,,2 - 4 years,2 - 4 years,Master's degree,Man
2021,35-44,"marketing, advertising & pr",director,131000.0,USD,United States,Arizona,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,engineering manager,288000.0,USD,United States,California,21 - 30 years,21 - 30 years,Some college,Man
2021,35-44,retail,Other,247000.0,USD,United States,Texas,11 - 20 years,11 - 20 years,Master's degree,Man
2021,35-44,education,librarian,82000.0,USD,United States,Maryland,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,115000.0,USD,United States,Wisconsin,11 - 20 years,8 - 10 years,College degree,Man
2021,35-44,transport or logistics,data analyst,61360.0,USD,Spain,,11 - 20 years,11 - 20 years,Master's degree,Man
2021,25-34,"marketing, advertising & pr",Other,137500.0,USD,United States,District of Columbia,11 - 20 years,8 - 10 years,College degree,Woman
2021,45-54,"accounting, banking & finance",Other,113000.0,USD,United States,Tennessee,31 - 40 years,31 - 40 years,College degree,Woman
2021,35-44,healthcare,Other,41600.0,USD,United States,Montana,8 - 10 years,8 - 10 years,Some college,Woman
2021,35-44,nonprofits,accountant,57000.0,USD,United States,Michigan,21 - 30 years,8 - 10 years,Some college,Woman
2021,25-34,hospitality & events,Other,75000.0,USD,United States,Illinois,8 - 10 years,8 - 10 years,College degree,Man
2021,45-54,healthcare,Other,85000.0,USD,United States,Illinois,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,law,Other,72200.0,USD,United States,New York,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,education,Other,91500.0,USD,United States,Nebraska,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,government or public administration,Other,65000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,transport or logistics,Other,104250.0,USD,Canada,,11 - 20 years,11 - 20 years,College degree,Man
2021,25-34,nonprofits,program manager,62500.0,USD,United States,Pennsylvania,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,"marketing, advertising & pr",Other,107089.0,USD,United States,New York,11 - 20 years,5-7 years,Master's degree,Man
2021,25-34,retail,Other,74720.0,USD,United States,New York,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,education,Other,70000.0,USD,United States,Illinois,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,Other,Other,63000.0,USD,United States,Maine,8 - 10 years,8 - 10 years,College degree,Man
2021,35-44,media & digital,Other,95600.0,USD,United States,Florida,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,117000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,Some college,Woman
2021,35-44,computing or tech,Other,150000.0,USD,United States,California,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Man
2021,35-44,Other,Other,127000.0,USD,United States,California,11 - 20 years,2 - 4 years,College degree,Woman
2021,25-34,"accounting, banking & finance",senior analyst,90520.0,USD,Australia,,5-7 years,2 - 4 years,Master's degree,Man
2021,35-44,transport or logistics,executive assistant,70620.0,USD,Sweden,,21 - 30 years,11 - 20 years,High School,Woman
2021,35-44,computing or tech,Other,145000.0,USD,United States,California,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,computing or tech,Other,81420.0,USD,Germany,,11 - 20 years,11 - 20 years,Master's degree,Man
2021,35-44,engineering or manufacturing,Other,93500.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,transport or logistics,data analyst,90000.0,USD,United States,Texas,11 - 20 years,5-7 years,College degree,Man
2021,45-54,education,Other,51000.0,USD,United States,Kansas,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,25-34,social work,Other,58000.0,USD,United States,Illinois,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,120000.0,USD,United States,Missouri,11 - 20 years,11 - 20 years,College degree,Man
2021,25-34,government or public administration,Other,102601.0,USD,United States,Massachusetts,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,101600.0,USD,United States,Mississippi,21 - 30 years,21 - 30 years,PhD,Woman
2021,25-34,retail,Other,88000.0,USD,United States,Illinois,5-7 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,Other,276000.0,USD,United States,California,11 - 20 years,11 - 20 years,College degree,Man
2021,18-24,"accounting, banking & finance",Other,50000.0,USD,United States,Virginia,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,computing or tech,Other,62000.0,USD,United States,Maryland,11 - 20 years,5-7 years,College degree,Man
2021,45-54,engineering or manufacturing,Other,62000.0,USD,United States,Ohio,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,computing or tech,Other,124199.99999999999,USD,United Kingdom,,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,education,Other,82939.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,113000.0,USD,United States,California,5-7 years,1 year or less,PhD,Woman
2021,45-54,healthcare,Other,49920.0,USD,United States,Ohio,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,education,Other,77086.0,USD,United States,District of Columbia,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,computing or tech,software engineer,309000.0,USD,United States,New York,21 - 30 years,21 - 30 years,Master's degree,Man
2021,35-44,healthcare,Other,156000.0,USD,United States,Oregon,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,government or public administration,Other,56550.0,USD,Canada,,5-7 years,5-7 years,Master's degree,Woman
2021,18-24,pharmaceuticals/biotech,Other,113100.0,USD,United States,Massachusetts,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,25-34,computing or tech,Other,119000.0,USD,United States,Indiana,11 - 20 years,2 - 4 years,Some college,Man
2021,45-54,government or public administration,Other,48750.0,USD,Denmark,,21 - 30 years,8 - 10 years,High School,Man
2021,35-44,computing or tech,Other,217200.0,USD,United States,Colorado,11 - 20 years,11 - 20 years,Some college,Woman
2021,35-44,education,assistant professor,86500.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,PhD,Woman
2021,25-34,"leisure, sport & tourism",assistant director,52000.0,USD,United States,New York,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,nonprofits,Other,52000.0,USD,United States,Connecticut,5-7 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,Other,131000.0,USD,United States,New York,11 - 20 years,5-7 years,College degree,Woman
2021,35-44,nonprofits,executive director,62500.0,USD,United States,Ohio,11 - 20 years,1 year or less,College degree,Woman
2021,25-34,Other,Other,43000.0,USD,United States,Minnesota,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,nonprofits,Other,75000.0,USD,United States,California,5-7 years,5-7 years,College degree,Woman
2021,25-34,"accounting, banking & finance",Other,122500.0,USD,United States,"District of Columbia, Virginia",8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,social work,Other,46000.0,USD,United States,Virginia,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,47500.0,USD,United States,Pennsylvania,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,computing or tech,Other,108000.0,USD,United States,Nebraska,5-7 years,5-7 years,Master's degree,Man
2021,25-34,"marketing, advertising & pr",marketing manager,44160.0,USD,United Kingdom,,8 - 10 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Non-binary
2021,35-44,healthcare,Other,153089.0,USD,United States,Illinois,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,recruitment or hr,Other,78500.0,USD,United States,California,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,nonprofits,Other,90261.0,USD,United States,California,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,education,Other,49000.0,USD,United States,California,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,nonprofits,Other,65000.0,USD,United States,District of Columbia,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,computing or tech,Other,115500.0,USD,Canada,,5-7 years,5-7 years,PhD,Man
2021,35-44,"marketing, advertising & pr",Other,100000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,College degree,Man
2021,45-54,government or public administration,financial analyst,85000.0,USD,United States,Virginia,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,computing or tech,Other,84000.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,College degree,Non-binary
2021,35-44,computing or tech,Other,192000.0,USD,United States,California,11 - 20 years,11 - 20 years,Master's degree,Man
2021,25-34,Other,Other,55000.0,USD,United States,Missouri,2 - 4 years,2 - 4 years,Some college,Woman
2021,25-34,sales,Other,67000.0,USD,United States,New York,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,computing or tech,Other,57121.5,USD,Canada,,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,100000.0,USD,United States,Connecticut,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,entertainment,senior analyst,63750.0,USD,Canada,,8 - 10 years,5-7 years,College degree,Other
2021,45-54,computing or tech,senior software engineer,150000.0,USD,United States,Texas,21 - 30 years,21 - 30 years,Some college,Non-binary
2021,25-34,computing or tech,Other,60000.0,USD,United States,New York,2 - 4 years,1 year or less,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,61875.0,USD,Canada,,8 - 10 years,5-7 years,College degree,Woman
2021,25-34,computing or tech,software engineer,54750.0,USD,Canada,,5-7 years,5-7 years,Some college,Woman
2021,25-34,government or public administration,Other,94000.0,USD,United States,Maryland,5-7 years,5-7 years,College degree,Woman
2021,25-34,education,project manager,67500.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,Master's degree,Man
2021,35-44,education,associate director,57600.0,USD,United States,Indiana,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,hospitality & events,analyst,57000.0,USD,United States,Kentucky,5-7 years,2 - 4 years,Master's degree,Man
2021,25-34,computing or tech,Other,131200.0,USD,United States,Florida,8 - 10 years,8 - 10 years,College degree,Man
2021,25-34,education,Other,60900.0,USD,United States,Michigan,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,healthcare,Other,60000.0,USD,Armenia,New Jersey,11 - 20 years,11 - 20 years,Some college,Man
2021,35-44,computing or tech,Other,52124.0,USD,United States,Minnesota,5-7 years,5-7 years,Some college,Man
2021,25-34,"accounting, banking & finance",Other,100000.0,USD,United States,New York,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,45-54,engineering or manufacturing,Other,132000.0,USD,United States,Wisconsin,21 - 30 years,21 - 30 years,College degree,Woman
2021,25-34,computing or tech,software engineer,112200.0,USD,United States,North Carolina,2 - 4 years,2 - 4 years,College degree,Non-binary
2021,25-34,recruitment or hr,Other,100000.0,USD,United States,North Carolina,8 - 10 years,5-7 years,College degree,Woman
2021,45-54,nonprofits,Other,146000.0,USD,United States,North Carolina,21 - 30 years,8 - 10 years,PhD,Woman
2021,45-54,computing or tech,Other,93168.75,USD,Canada,,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,healthcare,Other,76500.0,USD,United States,District of Columbia,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,nonprofits,Other,60000.0,USD,United States,New York,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,education,Other,55000.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,computing or tech,customer success manager,88700.0,USD,United States,Massachusetts,5-7 years,5-7 years,College degree,Man
2021,25-34,"accounting, banking & finance",product manager,102000.0,USD,United States,Massachusetts,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,35-44,government or public administration,Other,75000.0,USD,United States,Florida,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,recruitment or hr,Other,50000.0,USD,United States,North Carolina,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,"accounting, banking & finance",Other,117000.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,computing or tech,product manager,135000.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,education,Other,56000.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,law,partner,250000.0,USD,United States,Nebraska,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,business or consulting,Other,70000.0,USD,United States,Illinois,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,"accounting, banking & finance",Other,249000.0,USD,United States,California,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,law,editor,49000.0,USD,United States,New York,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,computing or tech,Other,60000.0,USD,United States,New York,11 - 20 years,11 - 20 years,PhD,Woman
2021,55-64,computing or tech,Other,61000.0,USD,United States,Massachusetts,31 - 40 years,11 - 20 years,Some college,Woman
2021,25-34,retail,Other,43000.0,USD,United States,Missouri,5-7 years,5-7 years,College degree,Other
2021,25-34,government or public administration,Other,52000.0,USD,United States,Wisconsin,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,media & digital,Other,79650.0,USD,Germany,,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,35-44,law,Other,131950.0,USD,United States,California,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Man
2021,35-44,computing or tech,Other,160000.0,USD,United States,,11 - 20 years,5-7 years,None,Man
2021,25-34,library,Other,45190.0,USD,United States,Maine,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,120000.0,USD,United States,Nebraska,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,45-54,healthcare,project manager,88000.0,USD,United States,Washington,21 - 30 years,8 - 10 years,College degree,Woman
2021,25-34,nonprofits,Other,95000.0,USD,United States,New York,8 - 10 years,5-7 years,College degree,Woman
2021,55-64,law,Other,67000.0,USD,United States,Oregon,31 - 40 years,31 - 40 years,Some college,Woman
2021,25-34,property or construction,Other,150000.0,USD,United States,Maryland,11 - 20 years,11 - 20 years,Master's degree,Man
2021,35-44,engineering or manufacturing,Other,124350.0,USD,United States,Minnesota,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,45-54,nonprofits,Other,132000.0,USD,Switzerland,,21 - 30 years,21 - 30 years,College degree,Man
2021,35-44,agriculture or forestry,Other,50113.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Some college,Man
2021,35-44,nonprofits,Other,41750.0,USD,United States,Rhode Island,11 - 20 years,5-7 years,College degree,Woman
2021,45-54,business or consulting,Other,90000.0,USD,United States,Connecticut,31 - 40 years,21 - 30 years,College degree,Woman
2021,35-44,business or consulting,Other,146000.0,USD,United States,Texas,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,healthcare,Other,125000.0,USD,United States,Massachusetts,5-7 years,1 year or less,Master's degree,Woman
2021,35-44,healthcare,associate director,205070.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,18-24,media & digital,Other,52500.0,USD,United States,Virginia,2 - 4 years,1 year or less,College degree,Woman
2021,35-44,computing or tech,Other,46410.0,USD,Canada,,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,business or consulting,Other,87000.0,USD,United States,Ohio,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,library,Other,57000.0,USD,United States,Indiana,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,55-64,engineering or manufacturing,Other,187500.0,USD,United States,Florida,31 - 40 years,31 - 40 years,College degree,Woman
2021,45-54,business or consulting,Other,110000.0,USD,United States,Texas,11 - 20 years,8 - 10 years,Some college,Woman
2021,25-34,media & digital,Other,63500.0,USD,United States,New York,8 - 10 years,5-7 years,College degree,Woman
2021,25-34,business or consulting,Other,62600.0,USD,United States,Louisiana,5-7 years,1 year or less,College degree,Woman
2021,25-34,social work,Other,55000.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,151000.0,USD,United States,Colorado,11 - 20 years,11 - 20 years,Some college,Man
2021,25-34,computing or tech,Other,60000.0,USD,United States,Illinois,5-7 years,5-7 years,High School,Man
2021,35-44,media & digital,Other,83700.0,USD,United States,Connecticut,11 - 20 years,11 - 20 years,College degree,Man
2021,25-34,pharmaceuticals/biotech,Other,205000.0,USD,United States,Massachusetts,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,25-34,computing or tech,product manager,121000.0,USD,United States,Colorado,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,media & digital,Other,150000.0,USD,United States,New York,21 - 30 years,2 - 4 years,College degree,Woman
2021,25-34,engineering or manufacturing,project engineer,114000.0,USD,United States,Delaware,11 - 20 years,8 - 10 years,College degree,Woman
2021,45-54,insurance,Other,87000.0,USD,United States,Nebraska,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,35-44,computing or tech,Other,83000.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,45-54,education,Other,96599.99999999999,USD,United Kingdom,,21 - 30 years,21 - 30 years,PhD,Woman
2021,25-34,healthcare,Other,89000.0,USD,United States,Washington,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,59000.0,USD,United States,Michigan,11 - 20 years,5-7 years,College degree,Woman
2021,18-24,engineering or manufacturing,Other,68000.0,USD,United States,Pennsylvania,2 - 4 years,2 - 4 years,College degree,Woman
2021,35-44,entertainment,Other,112700.0,USD,United States,Connecticut,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,computing or tech,Other,63479.99999999999,USD,United Kingdom,,11 - 20 years,2 - 4 years,College degree,Man
2021,35-44,art & design,Other,135000.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,College degree,Non-binary
2021,18-24,nonprofits,Other,50000.0,USD,United States,New York,1 year or less,1 year or less,Master's degree,Woman
2021,25-34,computing or tech,Other,96500.0,USD,United States,Colorado,8 - 10 years,5-7 years,Some college,Man
2021,25-34,"accounting, banking & finance",Other,88000.0,USD,United States,Missouri,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,35-44,"marketing, advertising & pr",graphic designer,43680.0,USD,United States,Kansas,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,computing or tech,senior software engineer,170000.0,USD,United States,Texas,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,law,Other,86500.0,USD,United States,Maryland,8 - 10 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Man
2021,25-34,"marketing, advertising & pr",senior project manager,90000.0,USD,United States,Minnesota,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,insurance,Other,115000.0,USD,United States,Indiana,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,media & digital,Other,43000.0,USD,United States,Utah,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,nonprofits,Other,52100.0,USD,United States,New Jersey,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,35-44,hospitality & events,marketing manager,63700.0,USD,United States,Virginia,11 - 20 years,2 - 4 years,Master's degree,Woman
2021,55-64,computing or tech,senior software engineer,230000.0,USD,United States,Connecticut,31 - 40 years,31 - 40 years,College degree,Man
2021,35-44,education,program manager,82000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,nonprofits,Other,44900.0,USD,United States,New Jersey,5-7 years,5-7 years,College degree,Woman
2021,25-34,education,Other,54000.0,USD,United States,Tennessee,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,25-34,nonprofits,director,116000.0,USD,United States,Massachusetts,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,nonprofits,Other,54000.0,USD,United States,New York,8 - 10 years,2 - 4 years,Master's degree,Man
2021,45-54,education,Other,46000.0,USD,United States,,21 - 30 years,21 - 30 years,College degree,Woman
2021,25-34,"accounting, banking & finance",staff accountant,62000.0,USD,United States,Georgia,2 - 4 years,2 - 4 years,College degree,Woman
2021,18-24,"accounting, banking & finance",Other,62200.0,USD,United States,Illinois,1 year or less,1 year or less,None,None
2021,18-24,computing or tech,Other,97000.0,USD,United States,Wisconsin,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,government or public administration,Other,50250.0,USD,Canada,,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,education,librarian,65000.0,USD,United States,North Carolina,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,computing or tech,Other,199000.0,USD,United States,California,8 - 10 years,5-7 years,Master's degree,Woman
